instance pathlad vf2 ri
all-images-CVIU11-pattern2-target35 0.793175 0.271335 0.188081
all-images-CVIU11-pattern2-target36 0.246047 0.114539 0.0891729
all-images-CVIU11-pattern2-target37 0.64034 0.309544 0.15719
all-images-CVIU11-pattern2-target38 0.486412 0.243715 0.165009
all-images-CVIU11-pattern2-target39 0.421375 0.0918855 0.0968033
all-images-CVIU11-pattern2-target4 0.838689 0.143642 0.10966
all-images-CVIU11-pattern2-target40 0.987344 0.200455 0.121969
all-images-CVIU11-pattern2-target41 0.680136 0.146744 0.117315
all-images-CVIU11-pattern2-target42 0.284326 0.126825 0.117064
all-images-CVIU11-pattern2-target43 0.379108 0.197432 0.165859
all-images-CVIU11-pattern2-target44 0.679762 0.329484 0.211073
all-images-CVIU11-pattern2-target45 1.86527 0.271734 0.197498
all-images-CVIU11-pattern2-target46 0.755091 0.123321 0.0969158
all-images-CVIU11-pattern2-target47 0.671398 0.243164 0.148039
all-images-CVIU11-pattern2-target48 0.183713 0.112044 0.0914133
all-images-CVIU11-pattern2-target49 0.426254 0.136837 0.0928818
all-images-CVIU11-pattern2-target5 0.467709 0.223323 0.174157
all-images-CVIU11-pattern2-target50 1.23092 0.23648 0.185132
all-images-CVIU11-pattern2-target51 0.766411 0.102706 0.0906125
all-images-CVIU11-pattern2-target52 0.758629 0.132232 0.104073
all-images-CVIU11-pattern2-target53 0.134711 0.0742216 0.0805404
all-images-CVIU11-pattern2-target54 0.273192 0.0725922 0.0808575
all-images-CVIU11-pattern2-target55 0.47763 0.0620575 0.0608383
all-images-CVIU11-pattern2-target56 0.153267 0.0733792 0.0572787
all-images-CVIU11-pattern2-target57 0.489942 0.330636 0.18642
all-images-CVIU11-pattern2-target58 0.0977391 0.0516013 0.0681872
all-images-CVIU11-pattern2-target59 0.449913 0.205825 0.147747
all-images-CVIU11-pattern2-target6 0.608747 0.204873 0.131802
all-images-CVIU11-pattern2-target60 0.298483 0.14437 0.111371
all-images-CVIU11-pattern2-target61 1.57651 0.297708 0.14777
all-images-CVIU11-pattern2-target62 1.73763 0.249492 0.157894
all-images-CVIU11-pattern2-target63 0.490008 0.166644 0.158596
all-images-CVIU11-pattern2-target64 0.86188 0.112288 0.0913652
all-images-CVIU11-pattern2-target65 0.446414 0.12475 0.0836877
all-images-CVIU11-pattern2-target66 0.113187 0.063653 0.0633837
all-images-CVIU11-pattern2-target67 0.418447 0.225315 0.174072
all-images-CVIU11-pattern2-target68 1.35025 0.255656 0.17845
all-images-CVIU11-pattern2-target69 0.807582 0.289194 0.201169
all-images-CVIU11-pattern2-target7 0.614176 0.216001 0.129071
all-images-CVIU11-pattern2-target70 1.28181 0.238329 0.151223
all-images-CVIU11-pattern2-target71 0.392446 0.185496 0.136552
all-images-CVIU11-pattern2-target72 0.405903 0.196258 0.114971
all-images-CVIU11-pattern2-target73 1.34305 0.234963 0.150507
all-images-CVIU11-pattern2-target74 1.98024 0.266374 0.190098
all-images-CVIU11-pattern2-target75 0.471675 0.270464 0.198725
all-images-CVIU11-pattern2-target76 0.545932 0.274765 0.177607
all-images-CVIU11-pattern2-target77 0.5747 0.27516 0.184126
all-images-CVIU11-pattern2-target78 2.41561 0.292276 0.162365
all-images-CVIU11-pattern2-target79 0.163134 0.049016 0.0536973
all-images-CVIU11-pattern2-target8 0.618716 0.105621 0.110198
all-images-CVIU11-pattern2-target80 0.428167 0.100145 0.0805417
all-images-CVIU11-pattern2-target81 0.265305 0.103458 0.08345
all-images-CVIU11-pattern2-target82 1.08758 0.142743 0.136332
all-images-CVIU11-pattern2-target83 1.24035 0.198854 0.140077
all-images-CVIU11-pattern2-target84 0.0797798 0.0153907 0.0381148
all-images-CVIU11-pattern2-target85 0.362426 0.17804 0.128019
all-images-CVIU11-pattern2-target86 0.777951 0.117757 0.0939162
all-images-CVIU11-pattern2-target87 0.274983 0.125111 0.0855109
all-images-CVIU11-pattern2-target88 1.30944 0.17041 0.154988
all-images-CVIU11-pattern2-target89 0.403102 0.069276 0.081916
all-images-CVIU11-pattern2-target9 0.501235 0.0999772 0.107203
all-images-CVIU11-pattern2-target90 0.156454 0.0661598 0.0689998
all-images-CVIU11-pattern2-target91 0.0686289 0.0313289 0.0427942
all-images-CVIU11-pattern2-target92 0.550419 0.279217 0.180886
all-images-CVIU11-pattern2-target93 0.768725 0.13165 0.128077
all-images-CVIU11-pattern2-target94 1.26444 0.221509 0.141638
all-images-CVIU11-pattern2-target95 0.0837339 0.0405808 0.0431763
all-images-CVIU11-pattern2-target96 0.157 0.0789054 0.0721583
all-images-CVIU11-pattern2-target97 0.562056 0.0741407 0.0884721
all-images-CVIU11-pattern2-target98 0.266605 0.0589331 0.0468277
all-images-CVIU11-pattern2-target99 0.420963 0.157502 0.116897
all-images-CVIU11-pattern20-target1 2.91876 1.2437 0.142459
all-images-CVIU11-pattern20-target10 2.41163 0.903678 0.123986
all-images-CVIU11-pattern20-target100 0.577277 0.254244 0.0609611
all-images-CVIU11-pattern20-target101 0.552634 0.229143 0.0481085
all-images-CVIU11-pattern20-target102 1.19094 0.487037 0.0675184
all-images-CVIU11-pattern20-target103 1.36939 0.552074 0.0753968
all-images-CVIU11-pattern20-target104 3.33121 1.50536 0.15153
all-images-CVIU11-pattern20-target105 3.24597 1.41394 0.163659
all-images-CVIU11-pattern20-target106 2.51228 1.0259 0.111883
all-images-CVIU11-pattern20-target107 1.80147 0.697708 0.0892126
all-images-CVIU11-pattern20-target108 5.9335 2.50125 0.191725
all-images-CVIU11-pattern20-target109 3.17966 1.24793 0.152422
all-images-CVIU11-pattern20-target11 0.885767 0.366322 0.0598878
all-images-CVIU11-pattern20-target110 0.942646 0.449855 0.0723949
all-images-CVIU11-pattern20-target111 1.03522 0.446043 0.0655593
all-images-CVIU11-pattern20-target112 1.09232 0.428035 0.0748572
all-images-CVIU11-pattern20-target113 1.33958 0.564666 0.0948796
all-images-CVIU11-pattern20-target114 0.768041 0.343268 0.0613687
all-images-CVIU11-pattern20-target115 2.30696 0.887645 0.128394
all-images-CVIU11-pattern20-target116 6.03002 2.51024 0.208206
all-images-CVIU11-pattern20-target117 3.09435 1.37898 0.152055
all-images-CVIU11-pattern20-target118 2.08664 0.907795 0.104111
all-images-CVIU11-pattern20-target119 5.45147 2.09944 0.181131
all-images-CVIU11-pattern20-target12 2.73858 1.07418 0.11617
all-images-CVIU11-pattern20-target120 3.49791 1.36342 0.141173
all-images-CVIU11-pattern20-target121 4.42588 1.75431 0.155652
all-images-CVIU11-pattern20-target122 2.02292 0.86909 0.0953153
all-images-CVIU11-pattern20-target123 4.81188 1.92018 0.183977
all-images-CVIU11-pattern20-target124 2.61371 1.09478 0.11458
all-images-CVIU11-pattern20-target125 3.784 1.53698 0.139896
all-images-CVIU11-pattern20-target126 0.305953 0.205762 0.0493346
all-images-CVIU11-pattern20-target127 0.400992 0.20863 0.0506449
all-images-CVIU11-pattern20-target128 3.99382 1.5337 0.129621
all-images-CVIU11-pattern20-target129 0.556871 0.296078 0.0522833
all-images-CVIU11-pattern20-target13 2.82288 1.05247 0.140791
all-images-CVIU11-pattern20-target130 0.539872 0.236188 0.0474244
all-images-CVIU11-pattern20-target131 1.43987 0.557951 0.0746074
all-images-CVIU11-pattern20-target132 1.85936 0.768697 0.112276
all-images-CVIU11-pattern20-target133 1.62825 0.620894 0.0796325
all-images-CVIU11-pattern20-target134 2.14296 0.844746 0.0904223
all-images-CVIU11-pattern20-target135 1.75675 0.73683 0.0994816
all-images-CVIU11-pattern20-target136 2.09005 0.784635 0.0978382
all-images-CVIU11-pattern20-target137 0.754155 0.304614 0.0580545
all-images-CVIU11-pattern20-target138 6.05032 2.36304 0.193594
all-images-CVIU11-pattern20-target139 0.89449 0.423447 0.074104
all-images-CVIU11-pattern20-target14 0.55103 0.226174 0.0590061
all-images-CVIU11-pattern20-target140 0.923148 0.41903 0.074964
all-images-CVIU11-pattern20-target141 0.963584 0.318249 0.068522
all-images-CVIU11-pattern20-target142 1.75099 0.724542 0.0864422
all-images-CVIU11-pattern20-target143 1.17551 0.544442 0.0872248
all-images-CVIU11-pattern20-target144 2.11589 0.882684 0.123831
all-images-CVIU11-pattern20-target145 0.779456 0.350123 0.0570343
all-images-CVIU11-pattern20-target146 4.0895 1.68265 0.134724
all-images-CVIU11-pattern20-target15 0.353194 0.168859 0.0445344
all-images-CVIU11-pattern20-target16 0.691417 0.334797 0.0625099
all-images-CVIU11-pattern20-target17 3.62989 1.51911 0.156622
all-images-CVIU11-pattern20-target18 3.39744 1.41721 0.136486
all-images-CVIU11-pattern20-target19 6.3614 2.60426 0.216656
all-images-CVIU11-pattern20-target2 1.96185 0.820209 0.106059
all-images-CVIU11-pattern20-target20 4.17095 1.64085 0.180052
all-images-CVIU11-pattern20-target21 2.82549 1.13993 0.131522
all-images-CVIU11-pattern20-target22 1.57843 0.653387 0.0994125
all-images-CVIU11-pattern20-target23 3.02006 1.33208 0.12909
all-images-CVIU11-pattern20-target24 0.3379 0.169086 0.0508064
all-images-CVIU11-pattern20-target25 1.09821 0.460877 0.0866381
all-images-CVIU11-pattern20-target26 0.818764 0.299497 0.0693644
all-images-CVIU11-pattern20-target27 2.33324 0.947232 0.125496
all-images-CVIU11-pattern20-target28 0.522774 0.315426 0.0574359
all-images-CVIU11-pattern20-target29 5.66124 2.43542 0.232271
all-images-CVIU11-pattern20-target3 3.56953 1.44669 0.142136
all-images-CVIU11-pattern20-target30 4.29138 1.7176 0.155869
all-images-CVIU11-pattern20-target31 3.19213 1.23722 0.12857
all-images-CVIU11-pattern20-target32 6.9033 2.71298 0.216073
all-images-CVIU11-pattern20-target33 6.0398 2.52628 0.202664
all-images-CVIU11-pattern20-target34 2.56389 1.11256 0.117785
all-images-CVIU11-pattern20-target35 6.15098 2.36482 0.209019
all-images-CVIU11-pattern20-target36 1.78223 0.862863 0.105558
all-images-CVIU11-pattern20-target37 5.82696 2.34276 0.168388
all-images-CVIU11-pattern20-target38 5.11273 2.09752 0.199508
all-images-CVIU11-pattern20-target39 1.73141 0.70552 0.107531
all-images-CVIU11-pattern20-target4 3.13374 1.15326 0.121217
all-images-CVIU11-pattern20-target40 2.78692 1.09077 0.128271
all-images-CVIU11-pattern20-target41 2.02105 0.854971 0.130587
all-images-CVIU11-pattern20-target42 2.61171 1.09287 0.135477
all-images-CVIU11-pattern20-target43 4.33322 1.94975 0.179607
all-images-CVIU11-pattern20-target44 6.49265 2.39024 0.228968
all-images-CVIU11-pattern20-target45 5.47476 2.10002 0.195064
all-images-CVIU11-pattern20-target46 2.73767 1.15549 0.115586
all-images-CVIU11-pattern20-target47 4.79644 2.05044 0.171486
all-images-CVIU11-pattern20-target48 1.37993 0.780856 0.107753
all-images-CVIU11-pattern20-target49 2.68554 1.22757 0.14563
all-images-CVIU11-pattern20-target5 4.91323 2.01333 0.169421
all-images-CVIU11-pattern20-target50 5.43981 2.23947 0.189616
all-images-CVIU11-pattern20-target51 2.15485 0.912458 0.112071
all-images-CVIU11-pattern20-target52 2.24356 0.901316 0.113521
all-images-CVIU11-pattern20-target53 1.27533 0.783349 0.0924945
all-images-CVIU11-pattern20-target54 1.48651 0.629739 0.0799864
all-images-CVIU11-pattern20-target55 1.27104 0.552732 0.0712224
all-images-CVIU11-pattern20-target56 0.979013 0.404605 0.080002
all-images-CVIU11-pattern20-target57 7.15023 2.8562 0.220676
all-images-CVIU11-pattern20-target58 0.949644 0.469364 0.0776206
all-images-CVIU11-pattern20-target59 4.20777 1.67019 0.154518
all-images-CVIU11-pattern20-target6 4.92948 1.73304 0.167753
all-images-CVIU11-pattern20-target60 2.22587 0.867409 0.122076
all-images-CVIU11-pattern20-target61 4.40013 1.7345 0.167345
all-images-CVIU11-pattern20-target62 4.74619 1.77444 0.153158
all-images-CVIU11-pattern20-target63 3.46184 1.57752 0.177878
all-images-CVIU11-pattern20-target64 2.58649 1.02954 0.129305
all-images-CVIU11-pattern20-target65 2.26357 0.976409 0.122011
all-images-CVIU11-pattern20-target66 1.4189 0.591723 0.0895262
all-images-CVIU11-pattern20-target67 5.11641 1.98143 0.167537
all-images-CVIU11-pattern20-target68 6.07844 2.20452 0.220138
all-images-CVIU11-pattern20-target69 6.73636 2.55602 0.221541
all-images-CVIU11-pattern20-target7 3.90893 1.59524 0.171604
all-images-CVIU11-pattern20-target70 5.06689 2.24373 0.218335
all-images-CVIU11-pattern20-target71 4.36833 1.60658 0.15951
all-images-CVIU11-pattern20-target72 3.60963 1.30466 0.131288
all-images-CVIU11-pattern20-target73 5.34781 2.3758 0.170137
all-images-CVIU11-pattern20-target74 5.42633 2.09416 0.188358
all-images-CVIU11-pattern20-target75 6.02105 2.38397 0.187315
all-images-CVIU11-pattern20-target76 6.38518 2.54693 0.244291
all-images-CVIU11-pattern20-target77 6.87567 2.58656 0.198991
all-images-CVIU11-pattern20-target78 5.7246 2.32662 0.177926
all-images-CVIU11-pattern20-target79 1.05376 0.419251 0.0758376
all-images-CVIU11-pattern20-target8 2.40994 0.866442 0.108455
all-images-CVIU11-pattern20-target80 1.43441 0.63151 0.0774434
all-images-CVIU11-pattern20-target81 2.32229 0.846968 0.118454
all-images-CVIU11-pattern20-target82 3.09228 1.17496 0.146306
all-images-CVIU11-pattern20-target83 3.34315 1.33371 0.131121
all-images-CVIU11-pattern20-target84 0.221932 0.135826 0.0375322
all-images-CVIU11-pattern20-target85 4.38589 1.87637 0.165356
all-images-CVIU11-pattern20-target86 2.56813 1.00963 0.109891
all-images-CVIU11-pattern20-target87 2.10302 0.918194 0.123084
all-images-CVIU11-pattern20-target88 3.42099 1.34952 0.139
all-images-CVIU11-pattern20-target89 1.49483 0.575031 0.097618
all-images-CVIU11-pattern20-target9 1.92494 0.793834 0.117834
all-images-CVIU11-pattern20-target90 0.807558 0.350361 0.0731791
all-images-CVIU11-pattern20-target91 0.318785 0.15513 0.046364
all-images-CVIU11-pattern20-target92 6.04559 2.35927 0.188439
all-images-CVIU11-pattern20-target93 2.81189 1.17988 0.116996
all-images-CVIU11-pattern20-target94 4.20792 1.6409 0.173388
all-images-CVIU11-pattern20-target95 0.472946 0.231236 0.0559579
all-images-CVIU11-pattern20-target96 1.6608 0.601149 0.0817385
all-images-CVIU11-pattern20-target97 1.73531 0.804274 0.0938767
all-images-CVIU11-pattern20-target98 0.626736 0.417469 0.0627452
all-images-CVIU11-pattern20-target99 3.6479 1.447 0.172278
all-images-CVIU11-pattern21-target1 3.22165 0.917774 0.124999
all-images-CVIU11-pattern21-target10 2.92304 0.730718 0.107508
all-images-CVIU11-pattern21-target100 0.846703 0.19034 0.0451466
all-images-CVIU11-pattern21-target101 0.538069 0.219045 0.0493433
all-images-CVIU11-pattern21-target102 0.878995 0.430594 0.0760983
all-images-CVIU11-pattern21-target103 1.76228 0.420265 0.0873285
all-images-CVIU11-pattern21-target104 4.19363 1.11353 0.140403
all-images-CVIU11-pattern21-target105 3.90975 0.94289 0.116562
all-images-CVIU11-pattern21-target106 3.83679 0.913438 0.104037
all-images-CVIU11-pattern21-target107 2.64105 0.533157 0.0987906
all-images-CVIU11-pattern21-target108 7.42187 1.92194 0.200242
all-images-CVIU11-pattern21-target109 3.85453 0.967842 0.131599
all-images-CVIU11-pattern21-target11 1.29285 0.306422 0.0685371
all-images-CVIU11-pattern21-target110 1.17473 0.318959 0.0629659
all-images-CVIU11-pattern21-target111 1.36541 0.350039 0.0742066
all-images-CVIU11-pattern21-target112 1.1342 0.324341 0.0797695
all-images-CVIU11-pattern21-target113 0.971083 0.4087 0.0894598
all-images-CVIU11-pattern21-target114 0.61375 0.379101 0.0669621
all-images-CVIU11-pattern21-target115 3.00423 0.883493 0.113348
all-images-CVIU11-pattern21-target116 8.55825 2.00817 0.183919
all-images-CVIU11-pattern21-target117 4.13868 1.05279 0.136366
all-images-CVIU11-pattern21-target118 1.54906 0.697403 0.110649
all-images-CVIU11-pattern21-target119 6.89353 1.66431 0.182643
all-images-CVIU11-pattern21-target12 3.98628 0.832269 0.132883
all-images-CVIU11-pattern21-target120 4.45587 1.09357 0.137909
all-images-CVIU11-pattern21-target121 5.60931 1.37939 0.131201
all-images-CVIU11-pattern21-target122 2.34127 0.667398 0.0820609
all-images-CVIU11-pattern21-target123 6.30632 1.57698 0.139635
all-images-CVIU11-pattern21-target124 2.73386 0.887101 0.0907499
all-images-CVIU11-pattern21-target125 4.3671 1.20353 0.139235
all-images-CVIU11-pattern21-target126 0.277688 0.180539 0.0415101
all-images-CVIU11-pattern21-target127 0.341102 0.213046 0.0505647
all-images-CVIU11-pattern21-target128 2.51269 1.20683 0.117289
all-images-CVIU11-pattern21-target129 0.934177 0.188202 0.0490441
all-images-CVIU11-pattern21-target13 3.02794 0.799829 0.0999868
all-images-CVIU11-pattern21-target130 0.700238 0.2835 0.0516834
all-images-CVIU11-pattern21-target131 0.989065 0.615166 0.0796045
all-images-CVIU11-pattern21-target132 2.39325 0.576162 0.0724234
all-images-CVIU11-pattern21-target133 2.01607 0.511662 0.0837168
all-images-CVIU11-pattern21-target134 2.66765 0.622774 0.0978031
all-images-CVIU11-pattern21-target135 2.10675 0.4972 0.0865727
all-images-CVIU11-pattern21-target136 2.92781 0.659813 0.0810946
all-images-CVIU11-pattern21-target137 0.987357 0.355665 0.0517508
all-images-CVIU11-pattern21-target138 8.04015 1.82702 0.176412
all-images-CVIU11-pattern21-target139 1.24804 0.358759 0.0569444
all-images-CVIU11-pattern21-target14 0.613488 0.196906 0.0438737
all-images-CVIU11-pattern21-target140 0.670347 0.338615 0.0579604
all-images-CVIU11-pattern21-target141 0.570916 0.259368 0.0595382
all-images-CVIU11-pattern21-target142 2.08607 0.632557 0.0899232
all-images-CVIU11-pattern21-target143 1.45508 0.429644 0.0653458
all-images-CVIU11-pattern21-target144 2.18832 0.650412 0.114569
all-images-CVIU11-pattern21-target145 0.601327 0.355603 0.0684378
all-images-CVIU11-pattern21-target146 5.90131 1.31254 0.159928
all-images-CVIU11-pattern21-target15 0.325 0.129462 0.0448545
all-images-CVIU11-pattern21-target16 0.508235 0.210984 0.0515583
all-images-CVIU11-pattern21-target17 4.64142 1.29891 0.152448
all-images-CVIU11-pattern21-target18 4.30086 1.282 0.152659
all-images-CVIU11-pattern21-target19 4.56298 2.09469 0.203257
all-images-CVIU11-pattern21-target2 1.90356 0.63624 0.0884481
all-images-CVIU11-pattern21-target20 5.08367 1.27435 0.133417
all-images-CVIU11-pattern21-target21 3.29245 0.842027 0.108553
all-images-CVIU11-pattern21-target22 1.78357 0.509952 0.095224
all-images-CVIU11-pattern21-target23 3.85665 1.00749 0.110103
all-images-CVIU11-pattern21-target24 0.476084 0.130017 0.0431577
all-images-CVIU11-pattern21-target25 0.900216 0.351585 0.0650059
all-images-CVIU11-pattern21-target26 0.44434 0.24382 0.0657283
all-images-CVIU11-pattern21-target27 2.69745 0.762411 0.0973845
all-images-CVIU11-pattern21-target28 0.420769 0.211784 0.0581651
all-images-CVIU11-pattern21-target29 7.40426 1.85024 0.183992
all-images-CVIU11-pattern21-target3 4.48754 1.15871 0.157159
all-images-CVIU11-pattern21-target30 6.28679 1.42972 0.168535
all-images-CVIU11-pattern21-target31 4.03164 0.991443 0.115688
all-images-CVIU11-pattern21-target32 8.89081 2.11667 0.203012
all-images-CVIU11-pattern21-target33 8.12485 2.04961 0.189953
all-images-CVIU11-pattern21-target34 3.75193 0.840943 0.113035
